# Program:featureCounts v2.0.1; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Synechocystis_v2_trimmed.saf" "-s" "0" "-o" "CO2_30_g8_r3.featureCounts.txt" "CO2_30_g8_r3.bam" 
Geneid	Chr	Start	End	Strand	Length	CO2_30_g8_r3.bam
sll0005|83	sll0005|83	1	17	.	17	8
sll0005|25	sll0005|25	1	21	.	21	2
sll0005|96	sll0005|96	1	17	.	17	10
sll0005|10	sll0005|10	1	19	.	19	21
sll0005|123	sll0005|123	1	17	.	17	1
sll0007|64	sll0007|64	1	19	.	19	150
sll0007|109	sll0007|109	1	20	.	20	110
sll0007|137	sll0007|137	1	22	.	22	34
sll0007|52	sll0007|52	1	20	.	20	209
sll0007|10	sll0007|10	1	22	.	22	144
sll0318|5	sll0318|5	1	17	.	17	51
sll0318|69	sll0318|69	1	19	.	19	188
sll0318|16	sll0318|16	1	21	.	21	143
sll0318|32	sll0318|32	1	17	.	17	184
sll0318|98	sll0318|98	1	21	.	21	80
sll0319|29	sll0319|29	1	19	.	19	54
sll0319|17	sll0319|17	1	18	.	18	22
sll0319|60	sll0319|60	1	21	.	21	14
sll0319|40	sll0319|40	1	20	.	20	54
sll0319|76	sll0319|76	1	22	.	22	40
aspC|25	aspC|25	1	22	.	22	41
aspC|132	aspC|132	1	21	.	21	46
aspC|61	aspC|61	1	20	.	20	8
aspC|88	aspC|88	1	18	.	18	43
aspC|101	aspC|101	1	20	.	20	100
sll0314|243	sll0314|243	1	22	.	22	46
sll0314|138	sll0314|138	1	18	.	18	148
sll0314|106	sll0314|106	1	17	.	17	49
sll0314|155	sll0314|155	1	18	.	18	51
sll0314|120	sll0314|120	1	21	.	21	78
sll0310|84	sll0310|84	1	21	.	21	50
sll0310|55	sll0310|55	1	18	.	18	33
sll0310|25	sll0310|25	1	21	.	21	174
sll0310|14	sll0310|14	1	18	.	18	88
sll0310|44	sll0310|44	1	18	.	18	57
sll0312|23	sll0312|23	1	20	.	20	10
sll0312|9	sll0312|9	1	18	.	18	13
sll0312|40	sll0312|40	1	22	.	22	23
sll0312|106	sll0312|106	1	21	.	21	13
sll0312|76	sll0312|76	1	17	.	17	36
slr0345|110	slr0345|110	1	18	.	18	53
slr0345|96	slr0345|96	1	22	.	22	42
slr0345|61	slr0345|61	1	17	.	17	42
slr0345|73	slr0345|73	1	22	.	22	1
slr0345|49	slr0345|49	1	22	.	22	69
slr0347|25	slr0347|25	1	20	.	20	107
slr0347|252	slr0347|252	1	19	.	19	218
slr0347|70	slr0347|70	1	17	.	17	12
slr0347|4	slr0347|4	1	22	.	22	108
slr0347|180	slr0347|180	1	20	.	20	63
slr0341|57	slr0341|57	1	20	.	20	161
slr0341|45	slr0341|45	1	17	.	17	1260
slr0341|102	slr0341|102	1	21	.	21	195
slr0341|10	slr0341|10	1	20	.	20	423
slr0341|76	slr0341|76	1	18	.	18	110
ycf47|110	ycf47|110	1	19	.	19	22
ycf47|55	ycf47|55	1	19	.	19	10
ycf47|40	ycf47|40	1	19	.	19	116
ycf47|127	ycf47|127	1	22	.	22	66
ycf47|77	ycf47|77	1	22	.	22	96
slr0016|310	slr0016|310	1	20	.	20	65
slr0016|298	slr0016|298	1	18	.	18	2
slr0016|14	slr0016|14	1	22	.	22	71
slr0016|233	slr0016|233	1	21	.	21	39
slr0016|29	slr0016|29	1	18	.	18	29
slr0348|47	slr0348|47	1	17	.	17	22
slr0348|65	slr0348|65	1	22	.	22	64
slr0348|104	slr0348|104	1	18	.	18	17
slr0348|32	slr0348|32	1	22	.	22	10
slr0348|166	slr0348|166	1	18	.	18	116
slr0013|105	slr0013|105	1	21	.	21	24
slr0013|44	slr0013|44	1	20	.	20	22
slr0013|61	slr0013|61	1	19	.	19	37
slr0013|74	slr0013|74	1	20	.	20	24
slr0013|133	slr0013|133	1	17	.	17	4
slr0322|158	slr0322|158	1	19	.	19	119
slr0322|67	slr0322|67	1	19	.	19	168
slr0322|85	slr0322|85	1	18	.	18	198
slr0322|12	slr0322|12	1	19	.	19	118
slr0322|147	slr0322|147	1	18	.	18	317
hypF|76	hypF|76	1	22	.	22	63
hypF|57	hypF|57	1	20	.	20	129
hypF|10	hypF|10	1	22	.	22	187
hypF|112	hypF|112	1	19	.	19	73
hypF|26	hypF|26	1	17	.	17	105
sll0944|174	sll0944|174	1	22	.	22	137
sll0944|30	sll0944|30	1	22	.	22	104
sll0944|144	sll0944|144	1	18	.	18	36
sll0944|188	sll0944|188	1	21	.	21	102
sll0944|160	sll0944|160	1	22	.	22	143
yibO|85	yibO|85	1	17	.	17	84
yibO|38	yibO|38	1	22	.	22	23
yibO|59	yibO|59	1	18	.	18	2
yibO|19	yibO|19	1	21	.	21	2
yibO|97	yibO|97	1	22	.	22	79
secD|109	secD|109	1	22	.	22	4
secD|52	secD|52	1	22	.	22	4
secD|75	secD|75	1	18	.	18	16
secD|132	secD|132	1	17	.	17	2
secD|147	secD|147	1	22	.	22	107
slr0355|182	slr0355|182	1	19	.	19	58
slr0355|122	slr0355|122	1	21	.	21	5
slr0355|21	slr0355|21	1	17	.	17	17
slr0355|193	slr0355|193	1	18	.	18	9
slr0355|84	slr0355|84	1	17	.	17	22
fumC|79	fumC|79	1	17	.	17	30
fumC|55	fumC|55	1	19	.	19	68
fumC|25	fumC|25	1	18	.	18	131
fumC|126	fumC|126	1	22	.	22	85
fumC|10	fumC|10	1	20	.	20	55
ctpA|78	ctpA|78	1	19	.	19	34
ctpA|55	ctpA|55	1	22	.	22	108
ctpA|140	ctpA|140	1	20	.	20	296
ctpA|124	ctpA|124	1	22	.	22	27
ctpA|97	ctpA|97	1	17	.	17	126
ssr0349|53	ssr0349|53	1	17	.	17	110
ssr0349|40	ssr0349|40	1	21	.	21	500
ssr0349|100	ssr0349|100	1	19	.	19	125
ssr0349|127	ssr0349|127	1	17	.	17	136
slr0989|100	slr0989|100	1	17	.	17	90
slr0989|88	slr0989|88	1	17	.	17	32
slr0989|73	slr0989|73	1	17	.	17	64
slr0989|117	slr0989|117	1	20	.	20	45
slr0989|52	slr0989|52	1	17	.	17	7
sll0208|103	sll0208|103	1	18	.	18	58
sll0208|76	sll0208|76	1	22	.	22	110
sll0208|37	sll0208|37	1	19	.	19	61
sll0208|3	sll0208|3	1	20	.	20	8
sll0208|58	sll0208|58	1	20	.	20	111
odhB|21	odhB|21	1	17	.	17	2
odhB|183	odhB|183	1	20	.	20	65
odhB|201	odhB|201	1	21	.	21	47
odhB|164	odhB|164	1	17	.	17	39
odhB|34	odhB|34	1	17	.	17	4
sll0328|15	sll0328|15	1	22	.	22	25
sll0328|111	sll0328|111	1	20	.	20	110
sll0328|190	sll0328|190	1	17	.	17	41
sll0328|334	sll0328|334	1	17	.	17	44
sll0328|3	sll0328|3	1	20	.	20	84
sarA|137	sarA|137	1	19	.	19	11
sarA|71	sarA|71	1	18	.	18	197
sarA|171	sarA|171	1	17	.	17	70
sarA|119	sarA|119	1	21	.	21	35
sarA|4	sarA|4	1	19	.	19	286
rbcX|103	rbcX|103	1	20	.	20	25
rbcX|56	rbcX|56	1	21	.	21	19
rbcX|83	rbcX|83	1	21	.	21	10
rbcX|131	rbcX|131	1	19	.	19	33
rbcX|70	rbcX|70	1	22	.	22	15
sll0321|79	sll0321|79	1	18	.	18	35
sll0321|176	sll0321|176	1	21	.	21	17
sll0321|104	sll0321|104	1	22	.	22	87
sll0321|200	sll0321|200	1	18	.	18	41
sll0321|187	sll0321|187	1	19	.	19	46
sll0008|411	sll0008|411	1	17	.	17	63
sll0008|91	sll0008|91	1	18	.	18	85
gcvT|61	gcvT|61	1	19	.	19	69
gcvT|73	gcvT|73	1	18	.	18	192
gcvT|14	gcvT|14	1	18	.	18	273
gcvT|30	gcvT|30	1	19	.	19	119
gcvT|41	gcvT|41	1	19	.	19	88
sll0327|127	sll0327|127	1	21	.	21	63
sll0327|46	sll0327|46	1	22	.	22	84
sll0327|160	sll0327|160	1	20	.	20	110
sll0327|139	sll0327|139	1	19	.	19	177
sll0327|100	sll0327|100	1	19	.	19	131
rnd|123	rnd|123	1	22	.	22	38
rnd|109	rnd|109	1	18	.	18	43
rnd|16	rnd|16	1	17	.	17	5
rnd|51	rnd|51	1	18	.	18	134
rnd|3	rnd|3	1	20	.	20	25
slr1930|49	slr1930|49	1	17	.	17	65
slr1930|259	slr1930|259	1	21	.	21	439
slr1930|118	slr1930|118	1	17	.	17	32
slr1930|132	slr1930|132	1	18	.	18	50
slr1930|200	slr1930|200	1	19	.	19	123
slr1932|175	slr1932|175	1	18	.	18	357
slr1932|40	slr1932|40	1	17	.	17	118
slr1932|190	slr1932|190	1	20	.	20	124
slr1932|307	slr1932|307	1	20	.	20	168
slr1932|425	slr1932|425	1	21	.	21	164
slr1935|130	slr1935|130	1	18	.	18	22
slr1935|210	slr1935|210	1	19	.	19	28
slr1935|199	slr1935|199	1	20	.	20	64
slr1935|143	slr1935|143	1	17	.	17	4
slr1935|166	slr1935|166	1	18	.	18	105
Era|10	Era|10	1	19	.	19	401
Era|39	Era|39	1	17	.	17	96
Era|25	Era|25	1	20	.	20	105
Era|76	Era|76	1	17	.	17	41
Era|64	Era|64	1	19	.	19	298
slr1939|19	slr1939|19	1	21	.	21	28
slr1939|98	slr1939|98	1	21	.	21	126
slr1939|109	slr1939|109	1	20	.	20	177
slr1939|121	slr1939|121	1	22	.	22	129
slr1939|8	slr1939|8	1	20	.	20	180
slr1938|145	slr1938|145	1	18	.	18	115
slr1938|124	slr1938|124	1	18	.	18	37
slr1938|71	slr1938|71	1	17	.	17	19
slr1938|33	slr1938|33	1	22	.	22	40
slr1938|112	slr1938|112	1	18	.	18	69
slr0358|76	slr0358|76	1	21	.	21	107
slr0358|65	slr0358|65	1	18	.	18	0
slr0358|28	slr0358|28	1	21	.	21	0
slr0358|39	slr0358|39	1	21	.	21	11
slr0358|51	slr0358|51	1	21	.	21	29
slr0001|73	slr0001|73	1	17	.	17	104
slr0001|42	slr0001|42	1	19	.	19	168
slr0001|100	slr0001|100	1	22	.	22	114
slr0001|85	slr0001|85	1	18	.	18	104
slr0001|25	slr0001|25	1	20	.	20	31
slr0006|46	slr0006|46	1	21	.	21	46
slr0006|144	slr0006|144	1	19	.	19	132
slr0006|157	slr0006|157	1	18	.	18	215
slr0006|61	slr0006|61	1	22	.	22	112
slr0006|109	slr0006|109	1	20	.	20	24
slr0007|10	slr0007|10	1	21	.	21	17
slr0007|170	slr0007|170	1	20	.	20	46
slr0007|90	slr0007|90	1	22	.	22	189
slr0007|75	slr0007|75	1	17	.	17	158
slr0007|55	slr0007|55	1	19	.	19	40
slr0169|14	slr0169|14	1	17	.	17	23
slr0169|127	slr0169|127	1	21	.	21	85
slr0169|41	slr0169|41	1	18	.	18	121
slr0169|90	slr0169|90	1	21	.	21	14
slr0169|29	slr0169|29	1	18	.	18	78
slr0168|44	slr0168|44	1	17	.	17	117
slr0168|59	slr0168|59	1	22	.	22	73
slr0168|16	slr0168|16	1	22	.	22	98
slr0168|73	slr0168|73	1	17	.	17	30
slr0168|32	slr0168|32	1	17	.	17	67
mgtC|174	mgtC|174	1	22	.	22	26
mgtC|80	mgtC|80	1	22	.	22	79
mgtC|55	mgtC|55	1	17	.	17	101
mgtC|109	mgtC|109	1	17	.	17	70
mgtC|152	mgtC|152	1	17	.	17	95
hemL|3	hemL|3	1	20	.	20	13
hemL|19	hemL|19	1	17	.	17	26
hemL|68	hemL|68	1	20	.	20	32
hemL|130	hemL|130	1	18	.	18	67
hemL|40	hemL|40	1	20	.	20	89
slr0388|36	slr0388|36	1	19	.	19	47
slr0388|57	slr0388|57	1	20	.	20	74
slr0388|147	slr0388|147	1	20	.	20	7
slr0388|125	slr0388|125	1	20	.	20	82
slr0388|114	slr0388|114	1	18	.	18	20
ponA|50	ponA|50	1	18	.	18	64
ponA|10	ponA|10	1	18	.	18	20
ponA|119	ponA|119	1	22	.	22	155
ponA|194	ponA|194	1	18	.	18	84
ponA|37	ponA|37	1	21	.	21	0
rbcS|12	rbcS|12	1	18	.	18	39
rbcS|98	rbcS|98	1	17	.	17	17
rbcS|23	rbcS|23	1	17	.	17	26
rbcS|48	rbcS|48	1	19	.	19	3
rbcS|34	rbcS|34	1	19	.	19	0
slr0217|113	slr0217|113	1	17	.	17	70
slr0217|53	slr0217|53	1	21	.	21	23
slr0217|155	slr0217|155	1	17	.	17	25
slr0217|199	slr0217|199	1	17	.	17	200
slr0217|124	slr0217|124	1	17	.	17	6
hemD|40	hemD|40	1	21	.	21	68
hemD|103	hemD|103	1	19	.	19	10
hemD|20	hemD|20	1	22	.	22	146
hemD|135	hemD|135	1	18	.	18	6
hemD|51	hemD|51	1	21	.	21	84
slr0214|230	slr0214|230	1	19	.	19	74
slr0214|64	slr0214|64	1	17	.	17	77
slr0214|265	slr0214|265	1	17	.	17	26
slr0214|9	slr0214|9	1	17	.	17	151
slr0214|135	slr0214|135	1	20	.	20	32
slr0990|141	slr0990|141	1	20	.	20	98
slr0990|37	slr0990|37	1	22	.	22	142
slr0990|49	slr0990|49	1	18	.	18	18
slr0990|111	slr0990|111	1	17	.	17	68
slr0990|70	slr0990|70	1	17	.	17	80
sll0157|130	sll0157|130	1	19	.	19	110
sll0157|86	sll0157|86	1	19	.	19	83
sll0157|69	sll0157|69	1	21	.	21	167
sll0157|10	sll0157|10	1	20	.	20	93
sll0157|105	sll0157|105	1	17	.	17	4
slr0992|167	slr0992|167	1	21	.	21	52
slr0992|156	slr0992|156	1	20	.	20	30
slr0992|55	slr0992|55	1	17	.	17	42
slr0992|67	slr0992|67	1	18	.	18	107
slr0992|14	slr0992|14	1	22	.	22	141
fabG3|53	fabG3|53	1	17	.	17	74
fabG3|31	fabG3|31	1	20	.	20	86
fabG3|64	fabG3|64	1	21	.	21	37
fabG3|76	fabG3|76	1	17	.	17	66
fabG3|101	fabG3|101	1	22	.	22	150
rbcL|73	rbcL|73	1	20	.	20	311
rbcL|10	rbcL|10	1	22	.	22	76
rbcL|85	rbcL|85	1	19	.	19	49
rbcL|47	rbcL|47	1	18	.	18	76
rbcL|61	rbcL|61	1	20	.	20	16
slr0019|50	slr0019|50	1	17	.	17	102
slr0019|74	slr0019|74	1	20	.	20	71
slr0019|14	slr0019|14	1	18	.	18	29
slr0019|133	slr0019|133	1	17	.	17	79
slr0019|117	slr0019|117	1	21	.	21	70
slr0769|67	slr0769|67	1	21	.	21	313
slr0769|34	slr0769|34	1	17	.	17	101
slr0769|92	slr0769|92	1	22	.	22	100
slr0769|18	slr0769|18	1	18	.	18	67
slr0769|81	slr0769|81	1	21	.	21	3
sll0294|37	sll0294|37	1	21	.	21	104
sll0294|13	sll0294|13	1	17	.	17	30
sll0294|64	sll0294|64	1	17	.	17	72
sll0294|26	sll0294|26	1	20	.	20	80
sll0294|53	sll0294|53	1	18	.	18	120
petD|18	petD|18	1	17	.	17	6
petD|120	petD|120	1	21	.	21	4
petD|33	petD|33	1	22	.	22	15
petD|87	petD|87	1	20	.	20	18
petD|46	petD|46	1	20	.	20	21
radC|22	radC|22	1	17	.	17	48
radC|103	radC|103	1	19	.	19	26
radC|11	radC|11	1	19	.	19	96
radC|73	radC|73	1	18	.	18	20
radC|115	radC|115	1	19	.	19	88
petB|134	petB|134	1	22	.	22	32
petB|85	petB|85	1	19	.	19	19
petB|67	petB|67	1	21	.	21	29
petB|158	petB|158	1	19	.	19	13
petB|145	petB|145	1	18	.	18	46
tpi|155	tpi|155	1	18	.	18	85
tpi|129	tpi|129	1	19	.	19	215
tpi|81	tpi|81	1	18	.	18	63
tpi|200	tpi|200	1	22	.	22	190
tpi|179	tpi|179	1	21	.	21	149
sll0024|424	sll0024|424	1	21	.	21	30
sll0024|217	sll0024|217	1	21	.	21	40
sll0024|258	sll0024|258	1	21	.	21	33
sll0024|83	sll0024|83	1	22	.	22	89
sll0024|412	sll0024|412	1	22	.	22	135
sll0022|88	sll0022|88	1	17	.	17	69
sll0022|169	sll0022|169	1	22	.	22	15
sll0022|119	sll0022|119	1	20	.	20	63
sll0022|17	sll0022|17	1	22	.	22	109
sll0022|100	sll0022|100	1	20	.	20	92
rpl20|28	rpl20|28	1	21	.	21	0
rpl20|4	rpl20|4	1	17	.	17	0
rpl20|61	rpl20|61	1	18	.	18	15
rpl20|107	rpl20|107	1	19	.	19	20
rpl20|95	rpl20|95	1	22	.	22	15
sll0749|58	sll0749|58	1	20	.	20	69
sll0749|118	sll0749|118	1	20	.	20	38
sll0749|37	sll0749|37	1	18	.	18	50
sll0749|85	sll0749|85	1	18	.	18	54
sll0749|129	sll0749|129	1	20	.	20	168
sll0021|49	sll0021|49	1	19	.	19	47
sll0021|66	sll0021|66	1	21	.	21	175
sll0021|11	sll0021|11	1	22	.	22	44
sll0021|179	sll0021|179	1	19	.	19	62
sll0021|139	sll0021|139	1	18	.	18	247
slr0381|103	slr0381|103	1	18	.	18	70
slr0381|172	slr0381|172	1	22	.	22	64
slr0381|16	slr0381|16	1	21	.	21	91
slr0381|297	slr0381|297	1	21	.	21	295
slr1928|157	slr1928|157	1	20	.	20	29
slr1928|80	slr1928|80	1	17	.	17	61
slr1928|56	slr1928|56	1	17	.	17	136
slr1928|98	slr1928|98	1	17	.	17	131
slr1928|124	slr1928|124	1	17	.	17	92
hisS|42	hisS|42	1	22	.	22	3
hisS|146	hisS|146	1	19	.	19	3
hisS|172	hisS|172	1	19	.	19	9
hisS|208	hisS|208	1	20	.	20	33
hisS|98	hisS|98	1	22	.	22	3
slr1926|144	slr1926|144	1	20	.	20	24
slr1926|15	slr1926|15	1	21	.	21	89
slr1926|27	slr1926|27	1	21	.	21	255
slr1926|45	slr1926|45	1	22	.	22	25
slr1926|107	slr1926|107	1	18	.	18	45
slr1927|136	slr1927|136	1	20	.	20	59
slr1927|157	slr1927|157	1	22	.	22	161
slr1927|172	slr1927|172	1	18	.	18	81
slr1927|208	slr1927|208	1	17	.	17	45
slr1927|102	slr1927|102	1	18	.	18	56
slr0383|31	slr0383|31	1	20	.	20	104
slr0383|71	slr0383|71	1	22	.	22	97
slr0383|54	slr0383|54	1	19	.	19	217
slr0383|20	slr0383|20	1	18	.	18	116
slr0383|116	slr0383|116	1	21	.	21	129
ssr3304|82	ssr3304|82	1	22	.	22	158
ssr3304|70	ssr3304|70	1	18	.	18	74
ssr3304|154	ssr3304|154	1	20	.	20	10
ssr3304|21	ssr3304|21	1	19	.	19	166
slr0326|305	slr0326|305	1	17	.	17	69
slr0326|114	slr0326|114	1	20	.	20	249
slr0326|3	slr0326|3	1	21	.	21	73
slr0326|97	slr0326|97	1	19	.	19	246
slr0326|65	slr0326|65	1	18	.	18	66
slr0325|127	slr0325|127	1	17	.	17	70
slr0325|147	slr0325|147	1	21	.	21	48
slr0325|112	slr0325|112	1	20	.	20	221
slr0325|9	slr0325|9	1	22	.	22	51
slr0325|91	slr0325|91	1	22	.	22	80
lipB|42	lipB|42	1	17	.	17	137
lipB|85	lipB|85	1	19	.	19	137
lipB|101	lipB|101	1	21	.	21	118
lipB|4	lipB|4	1	17	.	17	14
lipB|135	lipB|135	1	17	.	17	124
sll0752|27	sll0752|27	1	21	.	21	117
sll0752|76	sll0752|76	1	17	.	17	73
sll0752|115	sll0752|115	1	19	.	19	15
sll0752|43	sll0752|43	1	17	.	17	243
sll0752|61	sll0752|61	1	19	.	19	90
slr0320|47	slr0320|47	1	19	.	19	8
slr0320|93	slr0320|93	1	18	.	18	127
slr0320|252	slr0320|252	1	19	.	19	129
slr0320|127	slr0320|127	1	18	.	18	4
slr0320|202	slr0320|202	1	19	.	19	83
sll0010|332	sll0010|332	1	18	.	18	88
sll0010|310	sll0010|310	1	17	.	17	132
sll0010|196	sll0010|196	1	20	.	20	44
sll0154|82	sll0154|82	1	21	.	21	14
sll0154|52	sll0154|52	1	21	.	21	4
sll0154|34	sll0154|34	1	19	.	19	5
sll0154|5	sll0154|5	1	20	.	20	12
sll0154|22	sll0154|22	1	22	.	22	5
slr0328|131	slr0328|131	1	18	.	18	71
slr0328|42	slr0328|42	1	17	.	17	101
slr0328|67	slr0328|67	1	22	.	22	180
slr0328|146	slr0328|146	1	18	.	18	35
slr0328|115	slr0328|115	1	18	.	18	34
folD|85	folD|85	1	17	.	17	82
folD|49	folD|49	1	17	.	17	7
folD|97	folD|97	1	22	.	22	32
folD|7	folD|7	1	22	.	22	10
folD|19	folD|19	1	19	.	19	21
murZ|18	murZ|18	1	18	.	18	0
murZ|133	murZ|133	1	18	.	18	19
murZ|118	murZ|118	1	18	.	18	8
murZ|62	murZ|62	1	17	.	17	1
murZ|37	murZ|37	1	22	.	22	2
slr0770|262	slr0770|262	1	18	.	18	3
slr0770|57	slr0770|57	1	19	.	19	133
slr0770|74	slr0770|74	1	21	.	21	114
slr0770|126	slr0770|126	1	20	.	20	19
ndkR|214	ndkR|214	1	21	.	21	21
ndkR|175	ndkR|175	1	22	.	22	68
ndkR|27	ndkR|27	1	18	.	18	54
ndkR|199	ndkR|199	1	18	.	18	64
ndkR|100	ndkR|100	1	22	.	22	21
slr0773|116	slr0773|116	1	20	.	20	39
slr0773|96	slr0773|96	1	19	.	19	126
slr0773|37	slr0773|37	1	20	.	20	28
slr0773|218	slr0773|218	1	22	.	22	12
slr0773|139	slr0773|139	1	20	.	20	279
ssl0294|100	ssl0294|100	1	19	.	19	130
ssl0294|175	ssl0294|175	1	21	.	21	53
ssl0294|48	ssl0294|48	1	17	.	17	47
ssl0294|21	ssl0294|21	1	19	.	19	154
rps21|50	rps21|50	1	19	.	19	52
rps21|151	rps21|151	1	18	.	18	36
rps21|120	rps21|120	1	22	.	22	13
rps21|30	rps21|30	1	21	.	21	28
slr0779|209	slr0779|209	1	20	.	20	163
slr0779|246	slr0779|246	1	18	.	18	3
slr0779|117	slr0779|117	1	19	.	19	22
slr0779|92	slr0779|92	1	21	.	21	137
slr0779|138	slr0779|138	1	19	.	19	13
sll0754|7	sll0754|7	1	18	.	18	466
sll0754|86	sll0754|86	1	18	.	18	111
sll0754|22	sll0754|22	1	20	.	20	74
sll0754|68	sll0754|68	1	20	.	20	75
sll0754|34	sll0754|34	1	20	.	20	135
sll0755|91	sll0755|91	1	18	.	18	97
sll0755|127	sll0755|127	1	22	.	22	36
sll0755|46	sll0755|46	1	19	.	19	152
sll0755|71	sll0755|71	1	21	.	21	23
sll0755|27	sll0755|27	1	17	.	17	156
sll0756|123	sll0756|123	1	20	.	20	88
sll0756|154	sll0756|154	1	17	.	17	279
sll0756|96	sll0756|96	1	22	.	22	115
sll0756|21	sll0756|21	1	19	.	19	61
sll0756|135	sll0756|135	1	18	.	18	25
prfB|83	prfB|83	1	22	.	22	27
prfB|113	prfB|113	1	21	.	21	31
prfB|26	prfB|26	1	17	.	17	153
prfB|133	prfB|133	1	19	.	19	40
prfB|166	prfB|166	1	22	.	22	37
lrtA|127	lrtA|127	1	22	.	22	51
lrtA|205	lrtA|205	1	20	.	20	111
lrtA|262	lrtA|262	1	17	.	17	49
lrtA|232	lrtA|232	1	20	.	20	178
lrtA|184	lrtA|184	1	19	.	19	247
slr0359|166	slr0359|166	1	19	.	19	19
slr0359|31	slr0359|31	1	20	.	20	198
slr0359|84	slr0359|84	1	22	.	22	20
slr0359|19	slr0359|19	1	19	.	19	54
slr0359|118	slr0359|118	1	20	.	20	347
rpl35|143	rpl35|143	1	18	.	18	6
rpl35|163	rpl35|163	1	19	.	19	5
rpl35|44	rpl35|44	1	18	.	18	4
rpl35|4	rpl35|4	1	22	.	22	8
rpl35|25	rpl35|25	1	22	.	22	10
sll0759|88	sll0759|88	1	21	.	21	31
sll0759|68	sll0759|68	1	21	.	21	168
sll0759|99	sll0759|99	1	20	.	20	11
sll0759|14	sll0759|14	1	18	.	18	139
sll0759|47	sll0759|47	1	22	.	22	26
nifS2|130	nifS2|130	1	20	.	20	25
nifS2|64	nifS2|64	1	21	.	21	250
nifS2|9	nifS2|9	1	17	.	17	23
nifS2|34	nifS2|34	1	18	.	18	42
nifS2|77	nifS2|77	1	21	.	21	126
hitB|23	hitB|23	1	22	.	22	11
hitB|197	hitB|197	1	18	.	18	65
hitB|152	hitB|152	1	21	.	21	100
hitB|64	hitB|64	1	20	.	20	232
hitB|182	hitB|182	1	22	.	22	173
sll0019|20	sll0019|20	1	17	.	17	3
sll0019|130	sll0019|130	1	20	.	20	17
sll0019|152	sll0019|152	1	21	.	21	102
sll0019|46	sll0019|46	1	21	.	21	0
sll0019|194	sll0019|194	1	22	.	22	155
ribC|143	ribC|143	1	22	.	22	43
ribC|67	ribC|67	1	17	.	17	104
ribC|109	ribC|109	1	19	.	19	104
ribC|17	ribC|17	1	22	.	22	7
ribC|181	ribC|181	1	19	.	19	32
slr1950|235	slr1950|235	1	19	.	19	87
slr1950|106	slr1950|106	1	17	.	17	430
slr1950|31	slr1950|31	1	22	.	22	109
slr1950|13	slr1950|13	1	18	.	18	67
slr1950|261	slr1950|261	1	18	.	18	154
slr0334|100	slr0334|100	1	21	.	21	75
slr0334|87	slr0334|87	1	22	.	22	80
slr0334|214	slr0334|214	1	17	.	17	105
slr0334|189	slr0334|189	1	17	.	17	63
sll1849|54	sll1849|54	1	21	.	21	115
sll1849|182	sll1849|182	1	18	.	18	85
sll1849|165	sll1849|165	1	22	.	22	129
sll1849|88	sll1849|88	1	21	.	21	43
sll1849|148	sll1849|148	1	22	.	22	143
slr0337|154	slr0337|154	1	20	.	20	49
slr0337|99	slr0337|99	1	19	.	19	68
slr0337|41	slr0337|41	1	18	.	18	26
slr0337|58	slr0337|58	1	22	.	22	94
slr0337|4	slr0337|4	1	19	.	19	85
slr0338|32	slr0338|32	1	21	.	21	38
slr0338|71	slr0338|71	1	17	.	17	16
slr0338|110	slr0338|110	1	22	.	22	25
slr0338|59	slr0338|59	1	17	.	17	26
slr0338|122	slr0338|122	1	19	.	19	23
ycf38|45	ycf38|45	1	19	.	19	42
ycf38|10	ycf38|10	1	21	.	21	58
ycf38|56	ycf38|56	1	17	.	17	229
ycf38|34	ycf38|34	1	18	.	18	122
ycf38|21	ycf38|21	1	22	.	22	103
slr0333|135	slr0333|135	1	17	.	17	76
slr0333|74	slr0333|74	1	18	.	18	94
slr0333|63	slr0333|63	1	22	.	22	42
slr0333|148	slr0333|148	1	20	.	20	134
slr0333|88	slr0333|88	1	21	.	21	68
ycf37|298	ycf37|298	1	21	.	21	27
ycf37|232	ycf37|232	1	19	.	19	113
ycf37|91	ycf37|91	1	17	.	17	143
ycf37|244	ycf37|244	1	21	.	21	61
ycf37|142	ycf37|142	1	19	.	19	324
lpxB|31	lpxB|31	1	19	.	19	37
lpxB|133	lpxB|133	1	18	.	18	163
lpxB|196	lpxB|196	1	22	.	22	38
lpxB|157	lpxB|157	1	20	.	20	292
lpxB|213	lpxB|213	1	22	.	22	81
lpxD|78	lpxD|78	1	19	.	19	138
lpxD|34	lpxD|34	1	20	.	20	21
lpxD|47	lpxD|47	1	22	.	22	65
lpxD|97	lpxD|97	1	19	.	19	88
lpxD|11	lpxD|11	1	20	.	20	13
ycf33|16	ycf33|16	1	18	.	18	50
ycf33|124	ycf33|124	1	19	.	19	75
ycf33|89	ycf33|89	1	22	.	22	170
ycf33|33	ycf33|33	1	17	.	17	49
ycf33|178	ycf33|178	1	18	.	18	61
sll1845|101	sll1845|101	1	17	.	17	83
sll1845|76	sll1845|76	1	19	.	19	47
sll1845|12	sll1845|12	1	20	.	20	134
sll1845|65	sll1845|65	1	18	.	18	12
sll1845|46	sll1845|46	1	22	.	22	58
sll0335|63	sll0335|63	1	20	.	20	92
sll0335|20	sll0335|20	1	20	.	20	82
sll0335|81	sll0335|81	1	19	.	19	86
sll0335|111	sll0335|111	1	19	.	19	120
sll0335|52	sll0335|52	1	20	.	20	72
