# Program:featureCounts v2.0.1; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Synechocystis_v2_trimmed.saf" "-s" "0" "-o" "CO2_4_g4_r3.featureCounts.txt" "CO2_4_g4_r3.bam" 
Geneid	Chr	Start	End	Strand	Length	CO2_4_g4_r3.bam
sll0216|128	sll0216|128	1	17	.	17	122
sll0216|71	sll0216|71	1	22	.	22	138
sll1658|70	sll1658|70	1	22	.	22	318
sll1658|195	sll1658|195	1	20	.	20	135
sll1658|55	sll1658|55	1	20	.	20	115
sll1658|237	sll1658|237	1	18	.	18	123
sll1658|208	sll1658|208	1	21	.	21	263
pcrR|132	pcrR|132	1	18	.	18	183
pcrR|167	pcrR|167	1	17	.	17	482
pcrR|768	pcrR|768	1	20	.	20	312
pcrR|928	pcrR|928	1	19	.	19	158
pcrR|494	pcrR|494	1	18	.	18	485
slr1411|27	slr1411|27	1	19	.	19	139
slr1411|172	slr1411|172	1	17	.	17	59
slr1411|53	slr1411|53	1	17	.	17	84
slr1411|92	slr1411|92	1	20	.	20	352
slr1411|81	slr1411|81	1	20	.	20	55
ppiB|76	ppiB|76	1	19	.	19	778
ppiB|87	ppiB|87	1	20	.	20	167
ppiB|23	ppiB|23	1	22	.	22	382
ppiB|106	ppiB|106	1	22	.	22	144
ppiB|12	ppiB|12	1	22	.	22	191
sll1663|108	sll1663|108	1	21	.	21	115
sll1663|85	sll1663|85	1	18	.	18	331
sll1663|62	sll1663|62	1	18	.	18	184
sll1663|10	sll1663|10	1	17	.	17	253
sll1663|120	sll1663|120	1	22	.	22	258
sll1660|58	sll1660|58	1	21	.	21	307
sll1660|31	sll1660|31	1	20	.	20	144
sll1660|15	sll1660|15	1	19	.	19	249
sll1660|95	sll1660|95	1	20	.	20	185
sll1660|73	sll1660|73	1	19	.	19	203
sll1665|190	sll1665|190	1	20	.	20	79
sll1665|122	sll1665|122	1	21	.	21	189
sll1665|136	sll1665|136	1	22	.	22	151
sll1665|70	sll1665|70	1	17	.	17	55
sll1665|55	sll1665|55	1	20	.	20	252
sll1664|136	sll1664|136	1	17	.	17	115
sll1664|21	sll1664|21	1	20	.	20	0
sll1664|170	sll1664|170	1	22	.	22	106
sll1664|181	sll1664|181	1	22	.	22	211
sll1664|151	sll1664|151	1	21	.	21	228
slr1104|112	slr1104|112	1	22	.	22	299
slr1104|124	slr1104|124	1	22	.	22	131
slr1104|73	slr1104|73	1	18	.	18	337
slr1104|101	slr1104|101	1	19	.	19	217
slr1104|136	slr1104|136	1	19	.	19	223
slr1417|142	slr1417|142	1	22	.	22	384
slr1417|19	slr1417|19	1	18	.	18	128
slr1417|52	slr1417|52	1	20	.	20	225
slr1417|35	slr1417|35	1	20	.	20	107
slr1417|65	slr1417|65	1	22	.	22	207
slr1414|104	slr1414|104	1	22	.	22	89
slr1414|25	slr1414|25	1	19	.	19	438
slr1414|116	slr1414|116	1	22	.	22	117
slr1414|145	slr1414|145	1	19	.	19	182
slr1414|166	slr1414|166	1	19	.	19	75
sll0696|94	sll0696|94	1	22	.	22	58
sll0696|55	sll0696|55	1	19	.	19	79
sll0696|108	sll0696|108	1	18	.	18	177
sll0696|40	sll0696|40	1	22	.	22	70
sll0696|120	sll0696|120	1	17	.	17	153
slr0613|25	slr0613|25	1	21	.	21	199
slr0613|4	slr0613|4	1	17	.	17	120
slr0613|181	slr0613|181	1	17	.	17	126
slr0613|118	slr0613|118	1	21	.	21	287
slr0613|37	slr0613|37	1	19	.	19	380
slr0612|109	slr0612|109	1	20	.	20	240
slr0612|140	slr0612|140	1	17	.	17	350
slr0612|73	slr0612|73	1	17	.	17	317
slr0612|126	slr0612|126	1	22	.	22	298
slr0612|43	slr0612|43	1	21	.	21	267
slr1102|38	slr1102|38	1	19	.	19	329
slr1102|76	slr1102|76	1	20	.	20	199
slr1102|91	slr1102|91	1	19	.	19	143
slr1102|3	slr1102|3	1	18	.	18	111
slr1102|22	slr1102|22	1	22	.	22	346
dfr|121	dfr|121	1	17	.	17	129
dfr|80	dfr|80	1	22	.	22	300
dfr|175	dfr|175	1	18	.	18	156
dfr|164	dfr|164	1	20	.	20	23
dfr|100	dfr|100	1	21	.	21	205
ycf6|46	ycf6|46	1	18	.	18	114
sll1052|102	sll1052|102	1	17	.	17	349
sll1052|154	sll1052|154	1	18	.	18	224
sll1052|142	sll1052|142	1	20	.	20	312
sll1052|131	sll1052|131	1	21	.	21	123
sll1052|61	sll1052|61	1	22	.	22	233
exbB|40	exbB|40	1	20	.	20	147
exbB|55	exbB|55	1	17	.	17	194
exbB|163	exbB|163	1	19	.	19	221
exbB|214	exbB|214	1	22	.	22	130
exbB|4	exbB|4	1	19	.	19	288
sll1054|149	sll1054|149	1	17	.	17	59
sll1054|160	sll1054|160	1	19	.	19	69
sll1054|7	sll1054|7	1	20	.	20	180
sll1054|111	sll1054|111	1	20	.	20	121
sll1054|42	sll1054|42	1	18	.	18	73
slr1094|139	slr1094|139	1	21	.	21	191
slr1094|89	slr1094|89	1	22	.	22	107
slr1094|104	slr1094|104	1	17	.	17	325
slr1094|195	slr1094|195	1	22	.	22	92
slr1094|207	slr1094|207	1	21	.	21	159
xerC|144	xerC|144	1	19	.	19	545
xerC|127	xerC|127	1	18	.	18	252
xerC|94	xerC|94	1	20	.	20	156
xerC|78	xerC|78	1	21	.	21	157
xerC|5	xerC|5	1	22	.	22	139
sgl0002|46	sgl0002|46	1	18	.	18	634
sgl0002|12	sgl0002|12	1	20	.	20	95
sgl0002|113	sgl0002|113	1	17	.	17	205
sll1214|94	sll1214|94	1	21	.	21	256
sll1214|10	sll1214|10	1	18	.	18	49
sll1214|61	sll1214|61	1	22	.	22	223
sll1214|38	sll1214|38	1	18	.	18	80
sll1214|22	sll1214|22	1	21	.	21	67
bcp2|142	bcp2|142	1	17	.	17	167
bcp2|126	bcp2|126	1	18	.	18	205
bcp2|19	bcp2|19	1	21	.	21	292
bcp2|52	bcp2|52	1	17	.	17	46
bcp2|107	bcp2|107	1	18	.	18	94
phoU|33	phoU|33	1	19	.	19	80
phoU|112	phoU|112	1	21	.	21	214
phoU|86	phoU|86	1	17	.	17	275
phoU|4	phoU|4	1	20	.	20	65
phoU|16	phoU|16	1	22	.	22	173
ubiX|91	ubiX|91	1	20	.	20	253
ubiX|52	ubiX|52	1	20	.	20	204
ubiX|34	ubiX|34	1	17	.	17	484
ubiX|109	ubiX|109	1	17	.	17	29
ubiX|122	ubiX|122	1	19	.	19	145
sds|147	sds|147	1	20	.	20	359
sds|169	sds|169	1	19	.	19	72
sds|90	sds|90	1	20	.	20	238
sds|25	sds|25	1	20	.	20	31
sds|7	sds|7	1	22	.	22	117
sll1053|97	sll1053|97	1	20	.	20	4
sll1053|136	sll1053|136	1	17	.	17	112
sll1053|178	sll1053|178	1	20	.	20	266
sll1053|84	sll1053|84	1	19	.	19	115
sll1053|9	sll1053|9	1	21	.	21	229
sll1401|56	sll1401|56	1	22	.	22	295
sll1401|399	sll1401|399	1	20	.	20	123
sll1401|346	sll1401|346	1	17	.	17	115
sll1401|572	sll1401|572	1	22	.	22	338
sll1400|39	sll1400|39	1	17	.	17	76
sll1400|63	sll1400|63	1	17	.	17	45
sll1400|200	sll1400|200	1	21	.	21	102
sll1400|111	sll1400|111	1	17	.	17	119
sll1407|275	sll1407|275	1	22	.	22	285
sll1407|138	sll1407|138	1	19	.	19	178
sll1407|246	sll1407|246	1	19	.	19	302
sll1407|168	sll1407|168	1	22	.	22	77
sll1407|66	sll1407|66	1	17	.	17	120
infB|166	infB|166	1	18	.	18	365
infB|177	infB|177	1	21	.	21	103
infB|115	infB|115	1	18	.	18	84
infB|199	infB|199	1	17	.	17	43
infB|127	infB|127	1	21	.	21	155
sll1405|4	sll1405|4	1	21	.	21	195
sll1405|118	sll1405|118	1	19	.	19	242
sll1405|134	sll1405|134	1	17	.	17	82
sll1405|33	sll1405|33	1	18	.	18	204
sll1405|49	sll1405|49	1	22	.	22	231
msrA|126	msrA|126	1	17	.	17	122
msrA|45	msrA|45	1	19	.	19	433
msrA|73	msrA|73	1	17	.	17	169
msrA|114	msrA|114	1	21	.	21	88
msrA|34	msrA|34	1	19	.	19	501
phoA|121	phoA|121	1	22	.	22	123
phoA|10	phoA|10	1	20	.	20	62
phoA|135	phoA|135	1	21	.	21	578
phoA|87	phoA|87	1	22	.	22	277
phoA|70	phoA|70	1	21	.	21	48
nifS|93	nifS|93	1	21	.	21	122
nifS|25	nifS|25	1	19	.	19	274
nifS|77	nifS|77	1	19	.	19	195
nifS|11	nifS|11	1	17	.	17	305
nifS|36	nifS|36	1	22	.	22	365
sll1659|25	sll1659|25	1	17	.	17	96
sll1659|75	sll1659|75	1	20	.	20	202
sll1659|13	sll1659|13	1	17	.	17	151
sll1659|111	sll1659|111	1	18	.	18	155
sll1659|43	sll1659|43	1	19	.	19	187
ycf10|6	ycf10|6	1	18	.	18	179
ycf10|26	ycf10|26	1	20	.	20	334
ycf10|70	ycf10|70	1	22	.	22	51
ycf10|41	ycf10|41	1	20	.	20	185
ycf10|85	ycf10|85	1	19	.	19	141
sll1213|121	sll1213|121	1	22	.	22	253
sll1213|43	sll1213|43	1	19	.	19	95
sll1213|109	sll1213|109	1	20	.	20	96
sll1213|70	sll1213|70	1	19	.	19	186
sll1213|98	sll1213|98	1	20	.	20	201
ank|182	ank|182	1	20	.	20	312
ank|9	ank|9	1	21	.	21	117
ank|148	ank|148	1	18	.	18	117
ank|89	ank|89	1	17	.	17	226
ank|70	ank|70	1	22	.	22	147
me|53	me|53	1	18	.	18	146
me|21	me|21	1	20	.	20	49
me|154	me|154	1	18	.	18	323
me|8	me|8	1	17	.	17	137
me|64	me|64	1	19	.	19	186
sll1671|101	sll1671|101	1	17	.	17	154
sll1671|20	sll1671|20	1	20	.	20	109
sll1671|124	sll1671|124	1	18	.	18	215
sll1671|7	sll1671|7	1	22	.	22	200
sll1671|135	sll1671|135	1	17	.	17	246
sll1672|133	sll1672|133	1	20	.	20	110
sll1672|156	sll1672|156	1	20	.	20	364
sll1672|121	sll1672|121	1	18	.	18	170
sll1672|197	sll1672|197	1	22	.	22	288
sll1672|144	sll1672|144	1	19	.	19	76
sll1673|139	sll1673|139	1	22	.	22	122
sll1673|32	sll1673|32	1	18	.	18	159
sll1673|379	sll1673|379	1	21	.	21	417
sll1673|115	sll1673|115	1	19	.	19	149
sll1673|186	sll1673|186	1	21	.	21	221
sll1675|191	sll1675|191	1	21	.	21	91
sll1675|117	sll1675|117	1	19	.	19	192
sll1675|21	sll1675|21	1	18	.	18	234
sll1675|138	sll1675|138	1	22	.	22	212
sll1675|4	sll1675|4	1	22	.	22	35
slr0251|53	slr0251|53	1	22	.	22	24
slr0251|172	slr0251|172	1	17	.	17	350
slr0251|97	slr0251|97	1	18	.	18	29
slr0251|108	slr0251|108	1	19	.	19	39
slr0251|189	slr0251|189	1	19	.	19	179
fhuA2|88	fhuA2|88	1	19	.	19	85
fhuA2|418	fhuA2|418	1	17	.	17	165
fhuA2|477	fhuA2|477	1	17	.	17	302
fhuA2|454	fhuA2|454	1	18	.	18	201
fhuA2|70	fhuA2|70	1	19	.	19	133
sll1678|165	sll1678|165	1	21	.	21	198
sll1678|245	sll1678|245	1	17	.	17	244
sll1678|145	sll1678|145	1	17	.	17	373
sll1678|196	sll1678|196	1	19	.	19	102
sll1678|130	sll1678|130	1	18	.	18	111
bvdR|27	bvdR|27	1	20	.	20	244
bvdR|174	bvdR|174	1	18	.	18	227
bvdR|262	bvdR|262	1	18	.	18	445
bvdR|64	bvdR|64	1	17	.	17	108
bvdR|232	bvdR|232	1	22	.	22	268
ssr2998|112	ssr2998|112	1	17	.	17	182
ssr2998|35	ssr2998|35	1	17	.	17	255
ssr2998|142	ssr2998|142	1	19	.	19	204
ssr2998|47	ssr2998|47	1	19	.	19	113
nusA|223	nusA|223	1	20	.	20	131
nusA|295	nusA|295	1	17	.	17	44
nusA|260	nusA|260	1	22	.	22	54
nusA|337	nusA|337	1	21	.	21	243
nusA|18	nusA|18	1	21	.	21	19
slr0729|4	slr0729|4	1	21	.	21	119
slr0729|91	slr0729|91	1	21	.	21	219
slr0729|28	slr0729|28	1	17	.	17	589
slr0729|58	slr0729|58	1	17	.	17	196
slr0729|15	slr0729|15	1	17	.	17	273
slr0728|46	slr0728|46	1	22	.	22	109
slr0728|34	slr0728|34	1	22	.	22	316
slr0728|7	slr0728|7	1	17	.	17	78
slr0728|79	slr0728|79	1	17	.	17	104
slr0728|64	slr0728|64	1	17	.	17	136
slr0723|43	slr0723|43	1	20	.	20	43
slr0723|93	slr0723|93	1	22	.	22	448
slr0723|22	slr0723|22	1	20	.	20	337
slr0723|110	slr0723|110	1	18	.	18	283
slr0723|10	slr0723|10	1	18	.	18	166
sll1064|143	sll1064|143	1	17	.	17	232
sll1064|32	sll1064|32	1	18	.	18	85
sll1064|100	sll1064|100	1	18	.	18	244
sll1064|157	sll1064|157	1	19	.	19	344
sll1064|66	sll1064|66	1	20	.	20	178
slr1101|179	slr1101|179	1	17	.	17	118
slr1101|37	slr1101|37	1	18	.	18	217
slr1101|162	slr1101|162	1	20	.	20	13
slr1101|14	slr1101|14	1	22	.	22	210
slr1101|104	slr1101|104	1	18	.	18	209
dnaJ|95	dnaJ|95	1	21	.	21	183
dnaJ|127	dnaJ|127	1	22	.	22	335
dnaJ|33	dnaJ|33	1	18	.	18	287
dnaJ|106	dnaJ|106	1	20	.	20	140
dnaJ|152	dnaJ|152	1	18	.	18	129
sll1061|486	sll1061|486	1	20	.	20	42
sll1061|445	sll1061|445	1	22	.	22	165
sll1061|417	sll1061|417	1	17	.	17	97
sll1061|459	sll1061|459	1	20	.	20	117
sll1060|3	sll1060|3	1	18	.	18	154
sll1060|33	sll1060|33	1	22	.	22	136
sll1060|67	sll1060|67	1	22	.	22	207
sll1060|161	sll1060|161	1	22	.	22	138
sll1060|45	sll1060|45	1	20	.	20	344
sll1063|17	sll1063|17	1	18	.	18	140
sll1063|4	sll1063|4	1	17	.	17	149
sll1063|64	sll1063|64	1	20	.	20	130
sll1063|28	sll1063|28	1	19	.	19	164
sll1063|49	sll1063|49	1	19	.	19	641
lepB|108	lepB|108	1	21	.	21	100
lepB|10	lepB|10	1	20	.	20	137
lepB|79	lepB|79	1	20	.	20	209
lepB|22	lepB|22	1	18	.	18	174
lepB|50	lepB|50	1	18	.	18	151
glgA|101	glgA|101	1	19	.	19	104
glgA|123	glgA|123	1	17	.	17	144
glgA|31	glgA|31	1	19	.	19	193
glgA|149	glgA|149	1	19	.	19	156
glgA|19	glgA|19	1	22	.	22	101
ksgA|44	ksgA|44	1	18	.	18	143
ksgA|91	ksgA|91	1	21	.	21	172
ksgA|76	ksgA|76	1	21	.	21	202
ksgA|64	ksgA|64	1	21	.	21	142
ksgA|12	ksgA|12	1	20	.	20	169
sll1680|103	sll1680|103	1	22	.	22	145
sll1680|154	sll1680|154	1	20	.	20	135
sll1680|31	sll1680|31	1	22	.	22	74
sll1680|189	sll1680|189	1	17	.	17	507
sll1680|76	sll1680|76	1	19	.	19	171
sll0703|131	sll0703|131	1	22	.	22	133
sll0703|72	sll0703|72	1	20	.	20	456
sll0703|25	sll0703|25	1	19	.	19	103
sll0703|5	sll0703|5	1	22	.	22	184
sll0703|49	sll0703|49	1	22	.	22	241
sll0702|70	sll0702|70	1	19	.	19	175
sll0702|20	sll0702|20	1	19	.	19	256
sll0702|4	sll0702|4	1	22	.	22	220
sll0702|46	sll0702|46	1	21	.	21	305
sll0702|34	sll0702|34	1	21	.	21	47
ycf4|128	ycf4|128	1	17	.	17	14
ycf4|172	ycf4|172	1	20	.	20	43
ycf4|97	ycf4|97	1	20	.	20	75
ycf4|116	ycf4|116	1	21	.	21	72
ycf4|41	ycf4|41	1	19	.	19	42
sll1319|201	sll1319|201	1	18	.	18	76
sll1319|44	sll1319|44	1	19	.	19	145
sll1319|145	sll1319|145	1	18	.	18	133
sll1319|220	sll1319|220	1	17	.	17	302
sll1319|158	sll1319|158	1	17	.	17	25
sll1318|3	sll1318|3	1	20	.	20	84
sll1318|136	sll1318|136	1	20	.	20	281
sll1318|26	sll1318|26	1	21	.	21	138
sll1318|123	sll1318|123	1	20	.	20	162
sll1318|38	sll1318|38	1	17	.	17	137
slr1127|178	slr1127|178	1	20	.	20	301
slr1127|48	slr1127|48	1	18	.	18	75
slr1127|199	slr1127|199	1	20	.	20	78
slr1127|33	slr1127|33	1	19	.	19	212
slr1127|100	slr1127|100	1	20	.	20	127
slr1122|55	slr1122|55	1	21	.	21	137
slr1122|21	slr1122|21	1	18	.	18	142
slr1122|33	slr1122|33	1	17	.	17	152
slr1122|44	slr1122|44	1	21	.	21	161
slr1122|4	slr1122|4	1	17	.	17	52
rfbD|163	rfbD|163	1	19	.	19	280
rfbD|76	rfbD|76	1	18	.	18	168
rfbD|199	rfbD|199	1	18	.	18	303
rfbD|115	rfbD|115	1	22	.	22	301
rfbD|174	rfbD|174	1	21	.	21	141
psbA2|926	psbA2|926	1	20	.	20	269
psbA2|460	psbA2|460	1	21	.	21	182
glgX|109	glgX|109	1	18	.	18	303
glgX|50	glgX|50	1	21	.	21	115
glgX|21	glgX|21	1	21	.	21	300
glgX|34	glgX|34	1	21	.	21	154
glgX|3	glgX|3	1	20	.	20	184
pleD|108	pleD|108	1	22	.	22	123
pleD|15	pleD|15	1	22	.	22	157
pleD|88	pleD|88	1	19	.	19	182
pleD|245	pleD|245	1	21	.	21	66
pleD|267	pleD|267	1	22	.	22	165
slr1128|204	slr1128|204	1	22	.	22	156
slr1128|181	slr1128|181	1	19	.	19	89
slr1128|223	slr1128|223	1	19	.	19	390
slr1128|247	slr1128|247	1	21	.	21	627
slr1128|316	slr1128|316	1	21	.	21	103
purL|31	purL|31	1	21	.	21	85
purL|45	purL|45	1	20	.	20	40
purL|17	purL|17	1	17	.	17	158
purL|61	purL|61	1	18	.	18	20
purL|110	purL|110	1	18	.	18	64
gpmB|19	gpmB|19	1	22	.	22	116
gpmB|4	gpmB|4	1	22	.	22	128
gpmB|60	gpmB|60	1	21	.	21	173
gpmB|73	gpmB|73	1	20	.	20	376
gpmB|30	gpmB|30	1	21	.	21	609
slr1103|8	slr1103|8	1	17	.	17	83
slr1103|78	slr1103|78	1	21	.	21	223
slr1103|139	slr1103|139	1	18	.	18	274
slr1103|52	slr1103|52	1	20	.	20	129
slr1103|151	slr1103|151	1	18	.	18	133
lig|4	lig|4	1	19	.	19	157
lig|32	lig|32	1	18	.	18	261
lig|17	lig|17	1	20	.	20	227
lig|49	lig|49	1	22	.	22	143
lig|78	lig|78	1	17	.	17	362
slr0240|13	slr0240|13	1	20	.	20	95
slr0240|37	slr0240|37	1	18	.	18	147
slr0240|24	slr0240|24	1	21	.	21	317
slr0240|129	slr0240|129	1	21	.	21	276
slr0240|86	slr0240|86	1	19	.	19	354
slr0241|37	slr0241|37	1	20	.	20	37
slr0241|69	slr0241|69	1	21	.	21	238
slr0241|133	slr0241|133	1	21	.	21	122
slr0241|109	slr0241|109	1	18	.	18	97
slr0241|55	slr0241|55	1	19	.	19	143
slr0740|23	slr0740|23	1	18	.	18	142
slr0740|54	slr0740|54	1	21	.	21	116
slr0740|85	slr0740|85	1	20	.	20	153
slr0740|106	slr0740|106	1	20	.	20	64
slr0740|132	slr0740|132	1	17	.	17	305
slr0249|154	slr0249|154	1	20	.	20	254
slr0249|124	slr0249|124	1	17	.	17	95
slr0249|27	slr0249|27	1	20	.	20	503
slr0249|109	slr0249|109	1	20	.	20	270
slr0249|175	slr0249|175	1	21	.	21	78
trpE|57	trpE|57	1	19	.	19	55
trpE|200	trpE|200	1	20	.	20	31
trpE|317	trpE|317	1	20	.	20	59
trpE|268	trpE|268	1	17	.	17	46
trpE|220	trpE|220	1	18	.	18	124
hrcA|70	hrcA|70	1	20	.	20	144
hrcA|9	hrcA|9	1	18	.	18	103
hrcA|56	hrcA|56	1	21	.	21	261
hrcA|29	hrcA|29	1	20	.	20	171
hrcA|44	hrcA|44	1	18	.	18	298
sll1040|58	sll1040|58	1	18	.	18	154
sll1040|80	sll1040|80	1	18	.	18	282
sll1040|3	sll1040|3	1	18	.	18	322
sll1040|14	sll1040|14	1	20	.	20	188
sll1040|25	sll1040|25	1	20	.	20	206
pnp|100	pnp|100	1	21	.	21	163
pnp|89	pnp|89	1	19	.	19	222
pnp|19	pnp|19	1	20	.	20	58
pnp|130	pnp|130	1	21	.	21	48
pnp|62	pnp|62	1	20	.	20	159
slr0254|181	slr0254|181	1	19	.	19	215
slr0254|265	slr0254|265	1	22	.	22	171
slr0254|169	slr0254|169	1	22	.	22	141
slr0254|157	slr0254|157	1	18	.	18	114
slr0254|31	slr0254|31	1	18	.	18	152
slr0731|58	slr0731|58	1	22	.	22	514
slr0731|70	slr0731|70	1	17	.	17	227
slr0731|88	slr0731|88	1	18	.	18	239
slr0731|43	slr0731|43	1	18	.	18	191
slr0731|27	slr0731|27	1	17	.	17	210
slr0732|106	slr0732|106	1	18	.	18	216
slr0732|6	slr0732|6	1	17	.	17	110
slr0732|403	slr0732|403	1	19	.	19	131
slr0734|97	slr0734|97	1	18	.	18	135
slr0734|86	slr0734|86	1	20	.	20	40
slr0734|40	slr0734|40	1	17	.	17	89
slr0734|109	slr0734|109	1	21	.	21	105
slr0734|3	slr0734|3	1	21	.	21	267
slr0244|43	slr0244|43	1	19	.	19	463
slr0244|130	slr0244|130	1	22	.	22	128
slr0244|75	slr0244|75	1	17	.	17	293
slr0244|117	slr0244|117	1	20	.	20	249
slr0244|61	slr0244|61	1	18	.	18	194
slr0252|106	slr0252|106	1	17	.	17	233
slr0252|55	slr0252|55	1	20	.	20	154
slr0252|172	slr0252|172	1	17	.	17	78
slr0252|76	slr0252|76	1	20	.	20	139
slr0252|203	slr0252|203	1	22	.	22	190
slr0727|534	slr0727|534	1	20	.	20	75
slr0727|922	slr0727|922	1	22	.	22	94
slr0727|941	slr0727|941	1	18	.	18	130
slr0727|764	slr0727|764	1	17	.	17	78
slr0245|52	slr0245|52	1	19	.	19	189
slr0245|35	slr0245|35	1	17	.	17	115
slr0245|125	slr0245|125	1	17	.	17	178
slr0245|108	slr0245|108	1	22	.	22	205
slr0245|66	slr0245|66	1	18	.	18	198
sll0710|266	sll0710|266	1	20	.	20	139
sll0710|1235	sll0710|1235	1	17	.	17	581
sll0710|833	sll0710|833	1	17	.	17	75
sll0710|1124	sll0710|1124	1	20	.	20	140
sll0710|1143	sll0710|1143	1	17	.	17	137
sll0711|65	sll0711|65	1	17	.	17	30
sll0711|127	sll0711|127	1	17	.	17	18
sll0711|13	sll0711|13	1	18	.	18	68
sll0711|77	sll0711|77	1	22	.	22	92
sll0711|109	sll0711|109	1	21	.	21	55
slr1098|91	slr1098|91	1	21	.	21	162
slr1098|26	slr1098|26	1	18	.	18	77
slr1098|63	slr1098|63	1	19	.	19	115
slr1098|102	slr1098|102	1	19	.	19	30
slr1098|133	slr1098|133	1	21	.	21	103
slr1778|159	slr1778|159	1	20	.	20	31
slr1778|244	slr1778|244	1	21	.	21	26
slr1778|190	slr1778|190	1	21	.	21	46
slr1778|220	slr1778|220	1	22	.	22	267
slr1778|171	slr1778|171	1	20	.	20	220
talB|29	talB|29	1	22	.	22	109
talB|65	talB|65	1	22	.	22	104
talB|49	talB|49	1	22	.	22	576
talB|85	talB|85	1	22	.	22	113
talB|14	talB|14	1	22	.	22	271
sohA|55	sohA|55	1	19	.	19	211
sohA|118	sohA|118	1	19	.	19	459
sohA|16	sohA|16	1	18	.	18	286
sohA|34	sohA|34	1	20	.	20	81
sohA|68	sohA|68	1	20	.	20	212
slr1097|19	slr1097|19	1	18	.	18	86
slr1097|7	slr1097|7	1	21	.	21	267
slr1097|76	slr1097|76	1	20	.	20	90
slr1097|44	slr1097|44	1	21	.	21	634
slr1097|89	slr1097|89	1	18	.	18	200
crtX|24	crtX|24	1	17	.	17	329
crtX|119	crtX|119	1	22	.	22	622
crtX|97	crtX|97	1	21	.	21	202
crtX|49	crtX|49	1	19	.	19	407
crtX|130	crtX|130	1	17	.	17	452
slr1095|33	slr1095|33	1	21	.	21	104
slr1095|51	slr1095|51	1	19	.	19	126
slr1095|129	slr1095|129	1	22	.	22	337
slr1095|67	slr1095|67	1	22	.	22	158
slr1095|4	slr1095|4	1	19	.	19	314
slr1794|41	slr1794|41	1	22	.	22	303
slr1794|79	slr1794|79	1	21	.	21	185
slr1794|61	slr1794|61	1	19	.	19	329
slr1794|160	slr1794|160	1	20	.	20	175
slr1794|127	slr1794|127	1	21	.	21	220
pdxJ|34	pdxJ|34	1	20	.	20	247
pdxJ|65	pdxJ|65	1	19	.	19	163
pdxJ|133	pdxJ|133	1	22	.	22	456
pdxJ|19	pdxJ|19	1	19	.	19	239
pdxJ|80	pdxJ|80	1	21	.	21	216
slr1796|196	slr1796|196	1	20	.	20	131
slr1796|109	slr1796|109	1	17	.	17	265
slr1796|21	slr1796|21	1	21	.	21	532
slr1796|207	slr1796|207	1	22	.	22	49
slr1796|32	slr1796|32	1	17	.	17	33
slr1790|3	slr1790|3	1	20	.	20	6
slr1790|145	slr1790|145	1	17	.	17	37
slr1790|49	slr1790|49	1	17	.	17	64
slr1790|22	slr1790|22	1	18	.	18	5
slr1790|73	slr1790|73	1	22	.	22	31
psbM|71	psbM|71	1	20	.	20	119
psbM|85	psbM|85	1	17	.	17	372
hofD|6	hofD|6	1	21	.	21	233
hofD|29	hofD|29	1	17	.	17	525
hofD|82	hofD|82	1	19	.	19	303
hofD|17	hofD|17	1	19	.	19	156
hofD|93	hofD|93	1	18	.	18	276
slr1107|60	slr1107|60	1	17	.	17	120
slr1107|73	slr1107|73	1	22	.	22	216
slr1107|22	slr1107|22	1	22	.	22	225
slr1107|49	slr1107|49	1	22	.	22	104
slr1107|33	slr1107|33	1	21	.	21	158
slr0243|214	slr0243|214	1	18	.	18	565
slr0243|130	slr0243|130	1	19	.	19	95
slr0243|29	slr0243|29	1	22	.	22	163
slr0243|163	slr0243|163	1	18	.	18	106
slr0243|230	slr0243|230	1	19	.	19	280
slr1799|10	slr1799|10	1	22	.	22	197
slr1799|124	slr1799|124	1	17	.	17	63
slr1799|157	slr1799|157	1	17	.	17	351
slr1799|51	slr1799|51	1	17	.	17	285
slr1799|21	slr1799|21	1	20	.	20	384
gltD|42	gltD|42	1	19	.	19	189
gltD|121	gltD|121	1	21	.	21	258
gltD|31	gltD|31	1	20	.	20	110
gltD|97	gltD|97	1	18	.	18	187
gltD|68	gltD|68	1	20	.	20	343
slr0250|142	slr0250|142	1	17	.	17	98
slr0250|109	slr0250|109	1	20	.	20	80
slr0250|82	slr0250|82	1	20	.	20	33
slr0250|153	slr0250|153	1	19	.	19	136
slr0250|37	slr0250|37	1	17	.	17	89
slr1315|197	slr1315|197	1	17	.	17	148
slr1315|6	slr1315|6	1	21	.	21	78
slr1315|77	slr1315|77	1	21	.	21	70
slr1315|184	slr1315|184	1	18	.	18	122
slr1315|23	slr1315|23	1	20	.	20	187
fhuA3|96	fhuA3|96	1	20	.	20	117
fhuA3|148	fhuA3|148	1	22	.	22	189
fhuA3|72	fhuA3|72	1	19	.	19	222
fhuA3|178	fhuA3|178	1	17	.	17	119
fhuA3|167	fhuA3|167	1	20	.	20	228
sll1399|117	sll1399|117	1	20	.	20	206
sll1399|69	sll1399|69	1	22	.	22	114
sll1399|31	sll1399|31	1	17	.	17	678
sll1399|16	sll1399|16	1	20	.	20	127
sll1399|46	sll1399|46	1	22	.	22	270
pchR1|102	pchR1|102	1	19	.	19	208
pchR1|257	pchR1|257	1	22	.	22	196
pchR1|271	pchR1|271	1	17	.	17	216
pchR1|34	pchR1|34	1	21	.	21	93
pchR1|301	pchR1|301	1	18	.	18	334
