sgRNA_target	condition	wmean_fitness	p_fitness_adj	p_fitness_condition	p_fitness_condition_2	p_fitness_condition_adj
apcC	CO2_30percent	0.6951488731023417	0.16704207473650773	0.021557177099591207	0.09523809523809523	0.16704207473650773
apcC	CO2_4percent	0.03089215305754553	0.4610569652166894	0.021557177099591207	0.09523809523809523	0.4610569652166894
apcD	CO2_30percent	-0.05751221910629161	0.6652586483325006	0.043002747477351014	0.15079365079365079	0.6652586483325006
apcD	CO2_4percent	-1.7740508181115886	0.1766276124104797	0.043002747477351014	0.15079365079365079	0.1766276124104797
apcE	CO2_30percent	0.2077443414545777	0.6984100208815922	0.0018007025160810717	0.015873015873015872	0.6984100208815922
apcE	CO2_4percent	-4.572450980955783	0.011479982140365705	0.0018007025160810717	0.015873015873015872	0.011479982140365705
apcF	CO2_30percent	0.7280138247849999	0.13092199202511332	0.043002747477351014	0.15079365079365079	0.13092199202511332
apcF	CO2_4percent	-2.242613328369795	0.009421249262526892	0.043002747477351014	0.15079365079365079	0.009421249262526892
ape2	CO2_30percent	-1.0990556251592416	0.5217432202413865	0.9180430114611047	1	0.5217432202413865
ape2	CO2_4percent	-1.768806195708026	0.4245195217857738	0.9180430114611047	1	0.4245195217857738
apqZ	CO2_30percent	0.04495415343041718	0.8010213373011333	0.22994905679421349	0.42063492063492064	0.8010213373011333
apqZ	CO2_4percent	0.062071749481044824	0.7211652573233834	0.22994905679421349	0.42063492063492064	0.7211652573233834
apt	CO2_30percent	0.0605683171199761	0.5602916101530038	0.22994905679421349	0.42063492063492064	0.5602916101530038
apt	CO2_4percent	0.12513993157622408	0.9349326218034614	0.22994905679421349	0.42063492063492064	0.9349326218034614
arcC	CO2_30percent	0.0029434192237855423	0.8010213373011333	0.7059529851215194	0.8412698412698413	0.8010213373011333
arcC	CO2_4percent	-1.0455405213462567	0.8510688283109384	0.7059529851215194	0.8412698412698413	0.8510688283109384
argB	CO2_30percent	-2.7310022077734115	0.009809899642329289	0.08024166929066141	0.2222222222222222	0.009809899642329289
argB	CO2_4percent	-3.922699231259204	0.009421249262526892	0.08024166929066141	0.2222222222222222	0.009421249262526892
argC	CO2_30percent	0.28824268746385534	0.7708972345456213	0.004415048495490632	0.031746031746031744	0.7708972345456213
argC	CO2_4percent	-0.529463581788024	0.08554709033241957	0.004415048495490632	0.031746031746031744	0.08554709033241957
argD	CO2_30percent	-2.045079130520255	0.02303330397334184	0.35439798416825935	0.5476190476190477	0.02303330397334184
argD	CO2_4percent	-2.493428713186528	0.02262054925615235	0.35439798416825935	0.5476190476190477	0.02262054925615235
argF	CO2_30percent	0.49628507490166324	0.48928840640055	0.010097314647507225	0.05555555555555555	0.48928840640055
argF	CO2_4percent	-0.38692378292887103	0.32500952062572575	0.010097314647507225	0.05555555555555555	0.32500952062572575
argG	CO2_30percent	-1.203683070168237	0.2657783821366908	0.7059529851215194	0.8412698412698413	0.2657783821366908
argG	CO2_4percent	-1.5634037701440928	0.11637526973709758	0.7059529851215194	0.8412698412698413	0.11637526973709758
argH	CO2_30percent	-2.3768179017856763	0.5217432202413865	0.7059529851215194	0.8412698412698413	0.5217432202413865
argH	CO2_4percent	-2.490976729688763	0.13528805049485812	0.7059529851215194	0.8412698412698413	0.13528805049485812
argJ	CO2_30percent	-0.35542085487663094	0.6984100208815922	0.51459819165810194	0.6904761904761905	0.6984100208815922
argJ	CO2_4percent	-1.3142545535312067	0.6785485253288749	0.51459819165810194	0.6904761904761905	0.6785485253288749
argS	CO2_30percent	-3.3431650512722464	0.014165882177057623	0.9180430114611047	1	0.014165882177057623
argS	CO2_4percent	-3.9225095519404283	0.10024931516783314	0.9180430114611047	1	0.10024931516783314
aroA	CO2_30percent	-1.9270976150251853	0.3811252389316491	0.14024270215766366	0.30952380952380953	0.3811252389316491
aroA	CO2_4percent	-4.599291668368769	0.045117892444065374	0.14024270215766366	0.30952380952380953	0.045117892444065374
aroB	CO2_30percent	-2.8707454007618782	0.019602630199945976	0.22994905679421349	0.42063492063492064	0.019602630199945976
aroB	CO2_4percent	-4.902758067708367	0.11637526973709758	0.22994905679421349	0.42063492063492064	0.11637526973709758
aroC	CO2_30percent	-2.2037594237697116	0.19000563603671725	0.08024166929066141	0.2222222222222222	0.19000563603671725
aroC	CO2_4percent	-3.8490771764922256	0.0189548347205997	0.08024166929066141	0.2222222222222222	0.0189548347205997
aroE	CO2_30percent	-1.5239751641702148	0.019602630199945976	0.08024166929066141	0.2222222222222222	0.019602630199945976
aroE	CO2_4percent	-2.8606673667823195	0.009421249262526892	0.08024166929066141	0.2222222222222222	0.009421249262526892
aroH	CO2_30percent	-2.4170079442655292	0.13092199202511332	0.08024166929066141	0.2222222222222222	0.13092199202511332
aroH	CO2_4percent	-0.5409109379625657	0.6785485253288749	0.08024166929066141	0.2222222222222222	0.6785485253288749
aroK	CO2_30percent	-2.5823553702571607	0.07597918091405867	0.7059529851215194	0.8412698412698413	0.07597918091405867
aroK	CO2_4percent	-3.069970708213791	0.03195053205233067	0.7059529851215194	0.8412698412698413	0.03195053205233067
aroQ	CO2_30percent	-1.4014190588980786	0.019602630199945976	0.021557177099591207	0.09523809523809523	0.019602630199945976
aroQ	CO2_4percent	-2.3697316441408622	0.009421249262526892	0.021557177099591207	0.09523809523809523	0.009421249262526892
arsA	CO2_30percent	-0.32712409235813567	0.8010213373011333	0.9180430114611047	1	0.8010213373011333
arsA	CO2_4percent	0.3120962693688808	0.5764319061134006	0.9180430114611047	1	0.5764319061134006
arsC	CO2_30percent	0.08800111016656609	0.9190642338250596	0.51459819165810194	0.6904761904761905	0.9190642338250596
arsC	CO2_4percent	0.22218122545017832	0.6785485253288749	0.51459819165810194	0.6904761904761905	0.6785485253288749
asd	CO2_30percent	-1.8641587634991617	0.016428079366291867	0.9180430114611047	1	0.016428079366291867
asd	CO2_4percent	-2.054795666683469	0.0270681873278269	0.9180430114611047	1	0.0270681873278269
aslB	CO2_30percent	-0.15489560354235588	0.594324564040631	0.35439798416825935	0.5476190476190477	0.594324564040631
aslB	CO2_4percent	0.341919456512043	0.9143550542857183	0.35439798416825935	0.5476190476190477	0.9143550542857183
asnS	CO2_30percent	-1.235618798110053	0.2871038646357691	0.35439798416825935	0.5476190476190477	0.2871038646357691
asnS	CO2_4percent	-1.2498664295804125	0.7994991339779918	0.35439798416825935	0.5476190476190477	0.7994991339779918
aspA	CO2_30percent	-0.0734514277473948	0.34672092298393176	0.004415048495490632	0.031746031746031744	0.34672092298393176
aspA	CO2_4percent	0.264889043648933	0.6476625593337079	0.004415048495490632	0.031746031746031744	0.6476625593337079
aspC2	CO2_30percent	-3.3388299545667404	0.00872410061899529	0.14024270215766366	0.30952380952380953	0.00872410061899529
aspC2	CO2_4percent	-2.484853168228484	0.009421249262526892	0.14024270215766366	0.30952380952380953	0.009421249262526892
aspC3	CO2_30percent	-0.13149378947480034	0.7708972345456213	0.51459819165810194	0.6904761904761905	0.7708972345456213
aspC3	CO2_4percent	0.2263860022072729	0.746352504788104	0.51459819165810194	0.6904761904761905	0.746352504788104
aspC	CO2_30percent	-1.2158850037022242	0.019602630199945976	0.7059529851215194	0.8412698412698413	0.019602630199945976
aspC	CO2_4percent	-1.4708388524627773	0.016128529540135998	0.7059529851215194	0.8412698412698413	0.016128529540135998
aspS	CO2_30percent	-3.7565303632269695	0.00872410061899529	0.51459819165810194	0.6904761904761905	0.00872410061899529
aspS	CO2_4percent	-4.138841431133543	0.009421249262526892	0.51459819165810194	0.6904761904761905	0.009421249262526892
atp1	CO2_30percent	-1.874408049200505	0.046238987532981564	0.14024270215766366	0.30952380952380953	0.046238987532981564
atp1	CO2_4percent	-3.150739409913503	0.009421249262526892	0.14024270215766366	0.30952380952380953	0.009421249262526892
atpA	CO2_30percent	-1.4357709660128808	0.14692368791880397	0.51459819165810194	0.6904761904761905	0.14692368791880397
atpA	CO2_4percent	-2.2278406810504134	0.011479982140365705	0.51459819165810194	0.6904761904761905	0.011479982140365705
atpB	CO2_30percent	-2.7280371534622185	0.011007797784977914	0.22994905679421349	0.42063492063492064	0.011007797784977914
atpB	CO2_4percent	-4.183091673911097	0.009421249262526892	0.22994905679421349	0.42063492063492064	0.009421249262526892
atpC	CO2_30percent	-2.930400169621217	0.00872410061899529	6.846034854385695e-4	0.007936507936507936	0.00872410061899529
atpC	CO2_4percent	-4.838319641478801	0.009421249262526892	6.846034854385695e-4	0.007936507936507936	0.009421249262526892
atpD	CO2_30percent	-2.2591067552537534	0.11635175242516728	0.14024270215766366	0.30952380952380953	0.11635175242516728
atpD	CO2_4percent	-3.5085817141928453	0.010310564376866031	0.14024270215766366	0.30952380952380953	0.010310564376866031
atpE	CO2_30percent	-5.497237274962288	0.009038483826191542	0.22994905679421349	0.42063492063492064	0.009038483826191542
atpE	CO2_4percent	-7.802053565320082	0.009421249262526892	0.22994905679421349	0.42063492063492064	0.009421249262526892
atpF	CO2_30percent	-2.3042972711595535	0.009809899642329289	0.35439798416825935	0.5476190476190477	0.009809899642329289
atpF	CO2_4percent	-2.831868565663196	0.009421249262526892	0.35439798416825935	0.5476190476190477	0.009421249262526892
atpG	CO2_30percent	-1.8881755315324005	0.009038483826191542	0.7059529851215194	0.8412698412698413	0.009038483826191542
atpG	CO2_4percent	-1.9700148076314126	0.013440863659808315	0.7059529851215194	0.8412698412698413	0.013440863659808315
atpH	CO2_30percent	-0.9210683393631148	0.19000563603671725	0.043002747477351014	0.15079365079365079	0.19000563603671725
atpH	CO2_4percent	-1.5785414341457056	0.013440863659808315	0.043002747477351014	0.15079365079365079	0.013440863659808315
atpI	CO2_30percent	-1.8854532310887762	0.012227041170706682	0.043002747477351014	0.15079365079365079	0.012227041170706682
atpI	CO2_4percent	-2.6114252240397593	0.009421249262526892	0.043002747477351014	0.15079365079365079	0.009421249262526892
bchB	CO2_30percent	-0.04261754348095402	0.8313727550868939	0.9180430114611047	1	0.8313727550868939
bchB	CO2_4percent	0.010874137993628376	0.6476625593337079	0.9180430114611047	1	0.6476625593337079
bchE	CO2_30percent	-0.8470773802851393	0.11635175242516728	0.004415048495490632	0.031746031746031744	0.11635175242516728
bchE	CO2_4percent	0.2191550147456074	0.8510688283109384	0.004415048495490632	0.031746031746031744	0.8510688283109384
bcp2	CO2_30percent	0.014921734890289286	0.9190642338250596	0.7059529851215194	0.8412698412698413	0.9190642338250596
bcp2	CO2_4percent	-0.47463931616889105	0.7994991339779918	0.7059529851215194	0.8412698412698413	0.7994991339779918
bcp	CO2_30percent	-2.403998782077276	0.00872410061899529	6.846034854385695e-4	0.007936507936507936	0.00872410061899529
bcp	CO2_4percent	-0.04892976473415264	0.32500952062572575	6.846034854385695e-4	0.007936507936507936	0.32500952062572575
bfr2	CO2_30percent	0.17148732547129852	0.8010213373011333	0.08024166929066141	0.2222222222222222	0.8010213373011333
bfr2	CO2_4percent	0.3008742955322641	0.5399302538694818	0.08024166929066141	0.2222222222222222	0.5399302538694818
bfr	CO2_30percent	0.11800715645544942	0.9647691158263495	0.9180430114611047	1	0.9647691158263495
bfr	CO2_4percent	0.1365869952392745	0.873632922859333	0.9180430114611047	1	0.873632922859333
bgl	CO2_30percent	-1.017165779725068	0.6326011029152486	0.08024166929066141	0.2222222222222222	0.6326011029152486
bgl	CO2_4percent	0.17135914430192373	0.38697266406161857	0.08024166929066141	0.2222222222222222	0.38697266406161857
bhy	CO2_30percent	-1.5700895311751968	0.2657783821366908	0.22994905679421349	0.42063492063492064	0.2657783821366908
bhy	CO2_4percent	-0.6264820877280275	0.2012393875278105	0.22994905679421349	0.42063492063492064	0.2012393875278105
bioB	CO2_30percent	-3.0598087961109837	0.00872410061899529	0.9180430114611047	1	0.00872410061899529
bioB	CO2_4percent	-2.969707080950294	0.009421249262526892	0.9180430114611047	1	0.009421249262526892
bioF	CO2_30percent	-4.4175479377090205	0.009038483826191542	0.9180430114611047	1	0.009038483826191542
bioF	CO2_4percent	-5.172216686769454	0.011479982140365705	0.9180430114611047	1	0.011479982140365705
bioY	CO2_30percent	-3.0791145593881364	0.00872410061899529	0.004415048495490632	0.031746031746031744	0.00872410061899529
bioY	CO2_4percent	-1.6826937709326162	0.0270681873278269	0.004415048495490632	0.031746031746031744	0.0270681873278269
birA	CO2_30percent	-0.3161497700366408	0.34672092298393176	0.9180430114611047	1	0.34672092298393176
birA	CO2_4percent	-1.083321587915405	0.38697266406161857	0.9180430114611047	1	0.38697266406161857
blaOXA-3	CO2_30percent	0.11730052344097264	0.8927347877322642	0.22994905679421349	0.42063492063492064	0.8927347877322642
blaOXA-3	CO2_4percent	0.2974503156713324	0.6785485253288749	0.22994905679421349	0.42063492063492064	0.6785485253288749
braG_or_livF	CO2_30percent	-1.5082394429082133	0.8624632381404762	0.9180430114611047	1	0.8624632381404762
braG_or_livF	CO2_4percent	-0.41953426748068623	0.9525074466803449	0.9180430114611047	1	0.9525074466803449
brkB	CO2_30percent	-1.402041165489881	0.016428079366291867	0.043002747477351014	0.15079365079365079	0.016428079366291867
brkB	CO2_4percent	-0.6403583001621904	0.8914439249771854	0.043002747477351014	0.15079365079365079	0.8914439249771854
btpA	CO2_30percent	-2.5143203541949215	0.07597918091405867	0.08024166929066141	0.2222222222222222	0.07597918091405867
btpA	CO2_4percent	-5.123999671247803	0.009421249262526892	0.08024166929066141	0.2222222222222222	0.009421249262526892
bvdR	CO2_30percent	-0.8234487001217221	0.6984100208815922	0.51459819165810194	0.6904761904761905	0.6984100208815922
bvdR	CO2_4percent	-2.964490207952617	0.497647869636685	0.51459819165810194	0.6904761904761905	0.497647869636685
cad	CO2_30percent	0.2422537177728233	0.8927347877322642	0.22994905679421349	0.42063492063492064	0.8927347877322642
cad	CO2_4percent	0.06783936071954606	0.7994991339779918	0.22994905679421349	0.42063492063492064	0.7994991339779918
capA	CO2_30percent	0.36010386658562393	0.4369213053105286	0.32960960546565654	0.6666666666666667	0.4369213053105286
capA	CO2_4percent	0.23891489701948848	0.8308475819064807	0.32960960546565654	0.6666666666666666	0.8308475819064807
carA	CO2_30percent	-2.456426413676162	0.009038483826191542	0.08024166929066141	0.2222222222222222	0.009038483826191542
carA	CO2_4percent	-4.0588916058923505	0.009421249262526892	0.08024166929066141	0.2222222222222222	0.009421249262526892
carB	CO2_30percent	-4.68677670205656	0.00872410061899529	0.08024166929066141	0.2222222222222222	0.00872410061899529
carB	CO2_4percent	-6.410962402273639	0.009421249262526892	0.08024166929066141	0.2222222222222222	0.009421249262526892
cbaB	CO2_30percent	-0.20795480631583416	0.6326011029152486	0.51459819165810194	0.6904761904761905	0.6326011029152486
cbaB	CO2_4percent	-0.35832832777782825	0.9143550542857183	0.51459819165810194	0.6904761904761905	0.9143550542857183
cbbA	CO2_30percent	-3.4367041647245804	0.16704207473650773	0.22994905679421349	0.42063492063492064	0.16704207473650773
cbbA	CO2_4percent	-5.925316146853545	0.009421249262526892	0.22994905679421349	0.42063492063492064	0.009421249262526892
cbbZp	CO2_30percent	0.4176954041824604	0.14692368791880397	0.08024166929066141	0.2222222222222222	0.14692368791880397
cbbZp	CO2_4percent	0.27398586154605725	0.8308475819064807	0.08024166929066141	0.2222222222222222	0.8308475819064807
cbiA	CO2_30percent	-1.0914633097416884	0.6326011029152486	0.22994905679421349	0.42063492063492064	0.6326011029152486
cbiA	CO2_4percent	-1.877633747458033	0.13528805049485812	0.22994905679421349	0.42063492063492064	0.13528805049485812
cbiB	CO2_30percent	0.3820430986499254	0.8010213373011333	0.7059529851215194	0.8412698412698413	0.8010213373011333
cbiB	CO2_4percent	-0.6066722964226675	0.7739566832797656	0.7059529851215194	0.8412698412698413	0.7739566832797656
cbiC	CO2_30percent	-0.635950287582038	0.6652586483325006	0.51459819165810194	0.6904761904761905	0.6652586483325006
cbiC	CO2_4percent	-1.9977965979497254	0.08554709033241957	0.51459819165810194	0.6904761904761905	0.08554709033241957
cbiD	CO2_30percent	-2.121588949809897	0.48928840640055	0.51459819165810194	0.6904761904761905	0.48928840640055
cbiD	CO2_4percent	-2.6087574904750492	0.32500952062572575	0.51459819165810194	0.6904761904761905	0.32500952062572575
cbiE	CO2_30percent	-1.376073651351645	0.6326011029152486	0.22994905679421349	0.42063492063492064	0.6326011029152486
cbiE	CO2_4percent	-0.6202980584836446	0.9525074466803449	0.22994905679421349	0.42063492063492064	0.9525074466803449
cbiF	CO2_30percent	-1.3399054766438179	0.02303330397334184	0.021557177099591207	0.09523809523809523	0.02303330397334184
cbiF	CO2_4percent	-2.3203217778024654	0.010310564376866031	0.021557177099591207	0.09523809523809523	0.010310564376866031
cbiH	CO2_30percent	-1.111354164992801	0.046238987532981564	0.08024166929066141	0.2222222222222222	0.046238987532981564
cbiH	CO2_4percent	-2.711283568676895	0.0189548347205997	0.08024166929066141	0.2222222222222222	0.0189548347205997
cbiL	CO2_30percent	-0.5485760119457329	0.594324564040631	0.08024166929066141	0.2222222222222222	0.594324564040631
cbiL	CO2_4percent	-1.6193801803757302	0.08554709033241957	0.08024166929066141	0.2222222222222222	0.08554709033241957
cbiM	CO2_30percent	-0.2015979503259874	0.19000563603671725	0.35439798416825935	0.5476190476190477	0.19000563603671725
cbiM	CO2_4percent	-0.3391496499406831	0.5399302538694818	0.35439798416825935	0.5476190476190477	0.5399302538694818
cbiP	CO2_30percent	-0.049522279507094265	0.7708972345456213	0.043002747477351014	0.15079365079365079	0.7708972345456213
cbiP	CO2_4percent	-1.051179231301019	0.5399302538694818	0.043002747477351014	0.15079365079365079	0.5399302538694818
cbiT	CO2_30percent	-3.015555411419691	0.011007797784977914	0.010097314647507225	0.05555555555555555	0.011007797784977914
cbiT	CO2_4percent	-0.6305266730608873	0.4245195217857738	0.010097314647507225	0.05555555555555555	0.4245195217857738
ccmA	CO2_30percent	-2.239679111611994	0.05405695937378547	0.22994905679421349	0.42063492063492064	0.05405695937378547
ccmA	CO2_4percent	-3.507548365774446	0.03815504224914742	0.22994905679421349	0.42063492063492064	0.03815504224914742
ccmK2	CO2_30percent	-0.6261499439011438	0.03851561305067935	6.846034854385695e-4	0.007936507936507936	0.03851561305067935
ccmK2	CO2_4percent	-0.034513844574742554	0.4610569652166894	6.846034854385695e-4	0.007936507936507936	0.4610569652166894
ccmK3	CO2_30percent	7.911601332488607e-4	0.8010213373011333	0.043002747477351014	0.15079365079365079	0.8010213373011333
ccmK3	CO2_4percent	-0.5354821205802137	0.25913013692563736	0.043002747477351014	0.15079365079365079	0.25913013692563736
ccmK4	CO2_30percent	1.0801773856030672	0.00872410061899529	6.846034854385695e-4	0.007936507936507936	0.00872410061899529
ccmK4	CO2_4percent	-2.06685774571035	0.011479982140365705	6.846034854385695e-4	0.007936507936507936	0.011479982140365705
ccmK5	CO2_30percent	-2.6901664016373257	0.02303330397334184	0.51459819165810194	0.6904761904761905	0.02303330397334184
ccmK5	CO2_4percent	-1.8536035712104608	0.1561979395060061	0.51459819165810194	0.6904761904761905	0.1561979395060061
ccmK	CO2_30percent	-0.7330861008269612	0.11635175242516728	0.043002747477351014	0.15079365079365079	0.11635175242516728
ccmK	CO2_4percent	0.02436216785177717	0.29057650874644886	0.043002747477351014	0.15079365079365079	0.29057650874644886
ccmL	CO2_30percent	-0.5127182812825266	0.23672765952564015	0.010097314647507225	0.05555555555555555	0.23672765952564015
ccmL	CO2_4percent	0.1980129258760668	0.9349326218034614	0.010097314647507225	0.05555555555555555	0.9349326218034614
ccmM	CO2_30percent	-1.1583373894639744	0.7324131804450047	0.51459819165810194	0.6904761904761905	0.7324131804450047
ccmM	CO2_4percent	-0.3254942567340692	0.38697266406161857	0.51459819165810194	0.6904761904761905	0.38697266406161857
ccmN	CO2_30percent	-0.5178449127949818	0.23672765952564015	0.14024270215766366	0.30952380952380953	0.23672765952564015
ccmN	CO2_4percent	-0.02798850519819123	0.497647869636685	0.14024270215766366	0.30952380952380953	0.497647869636685
ccsA	CO2_30percent	-0.35019747167962173	0.9190642338250596	0.004415048495490632	0.031746031746031744	0.9190642338250596
ccsA	CO2_4percent	-2.3471062750152165	0.010310564376866031	0.004415048495490632	0.031746031746031744	0.010310564376866031
cdsA	CO2_30percent	-3.2793594617626587	0.6652586483325006	0.7059529851215194	0.8412698412698413	0.6652586483325006
cdsA	CO2_4percent	-3.9458549261738245	0.05338902170872191	0.7059529851215194	0.8412698412698413	0.05338902170872191
cefD	CO2_30percent	-0.7094991509448706	0.41870951708492	0.7059529851215194	0.8412698412698413	0.41870951708492
cefD	CO2_4percent	-0.021387630619345538	0.7994991339779918	0.7059529851215194	0.8412698412698413	0.7994991339779918
cfxE	CO2_30percent	-1.2151658926625764	0.594324564040631	0.08024166929066141	0.2222222222222222	0.594324564040631
cfxE	CO2_4percent	-2.13262445488159	0.02262054925615235	0.08024166929066141	0.2222222222222222	0.02262054925615235
chlB	CO2_30percent	0.1643018729665641	0.9647691158263495	0.043002747477351014	0.15079365079365079	0.9647691158263495
chlB	CO2_4percent	0.45044761457793847	0.38697266406161857	0.043002747477351014	0.15079365079365079	0.38697266406161857
chlD	CO2_30percent	-2.2138172216429015	0.011007797784977914	0.021557177099591207	0.09523809523809523	0.011007797784977914
chlD	CO2_4percent	-3.775056328299831	0.009421249262526892	0.021557177099591207	0.09523809523809523	0.009421249262526892
chlG	CO2_30percent	-2.3125685020229985	0.014165882177057623	0.9180430114611047	1	0.014165882177057623
chlG	CO2_4percent	-2.8970726793507082	0.016128529540135998	0.9180430114611047	1	0.016128529540135998
chlH	CO2_30percent	-2.5215770843930754	0.21242716088599387	0.08024166929066141	0.2222222222222222	0.21242716088599387
chlH	CO2_4percent	-5.833664503443531	0.0270681873278269	0.08024166929066141	0.2222222222222222	0.0270681873278269
chlI	CO2_30percent	-2.1248944979902427	0.011007797784977914	0.22994905679421349	0.42063492063492064	0.011007797784977914
chlI	CO2_4percent	-3.263496105886552	0.009421249262526892	0.22994905679421349	0.42063492063492064	0.009421249262526892
chlL	CO2_30percent	0.28799846022889664	0.6326011029152486	0.08024166929066141	0.2222222222222222	0.6326011029152486
chlL	CO2_4percent	0.11698673661668363	0.9143550542857183	0.08024166929066141	0.2222222222222222	0.9143550542857183
chlM	CO2_30percent	-3.4055966607795436	0.00872410061899529	0.22994905679421349	0.42063492063492064	0.00872410061899529
chlM	CO2_4percent	-2.519488137149886	0.03195053205233067	0.22994905679421349	0.42063492063492064	0.03195053205233067
chlN	CO2_30percent	0.2957902296110427	0.9458951075850284	0.9180430114611047	1	0.9458951075850284
chlN	CO2_4percent	0.2773503491006353	0.9720968262217057	0.9180430114611047	1	0.9720968262217057
chrA	CO2_30percent	0.2423208863536042	0.9647691158263495	0.08024166929066141	0.2222222222222222	0.9647691158263495
chrA	CO2_4percent	0.03310368364121285	0.4610569652166894	0.08024166929066141	0.2222222222222222	0.4610569652166894
citH	CO2_30percent	-1.7467780159975745	0.14692368791880397	0.14024270215766366	0.30952380952380953	0.14692368791880397
citH	CO2_4percent	-0.9369385283937993	0.8914439249771854	0.14024270215766366	0.30952380952380953	0.8914439249771854
clcD	CO2_30percent	0.2596232651173705	0.9647691158263495	0.9180430114611047	1	0.9647691158263495
clcD	CO2_4percent	0.10994187064296079	0.6476625593337079	0.9180430114611047	1	0.6476625593337079
clpB2	CO2_30percent	-2.682449035968239	0.06417443964082256	0.7059529851215194	0.8412698412698413	0.06417443964082256
clpB2	CO2_4percent	-2.86269080645591	0.07310742882854777	0.7059529851215194	0.8412698412698413	0.07310742882854777
clpB	CO2_30percent	-0.09481006559332458	0.7708972345456213	0.14024270215766366	0.30952380952380953	0.7708972345456213
clpB	CO2_4percent	-0.2640948668320685	0.8914439249771854	0.14024270215766366	0.30952380952380953	0.8914439249771854
clpC	CO2_30percent	-3.019751063191977	0.012227041170706682	0.9180430114611047	1	0.012227041170706682
clpC	CO2_4percent	-5.178655248030233	0.016128529540135998	0.9180430114611047	1	0.016128529540135998
clpP2	CO2_30percent	-1.6816398994214237	0.014165882177057623	0.021557177099591207	0.09523809523809523	0.014165882177057623
clpP2	CO2_4percent	-2.7991083023278054	0.009421249262526892	0.021557177099591207	0.09523809523809523	0.009421249262526892
clpP3	CO2_30percent	-4.486282935239429	0.07597918091405867	0.35439798416825935	0.5476190476190477	0.07597918091405867
clpP3	CO2_4percent	-4.616016665315762	0.010310564376866031	0.35439798416825935	0.5476190476190477	0.010310564376866031
clpP4	CO2_30percent	-1.4728266684833828	0.19000563603671725	0.021557177099591207	0.09523809523809523	0.19000563603671725
clpP4	CO2_4percent	-3.595564900992102	0.009421249262526892	0.021557177099591207	0.09523809523809523	0.009421249262526892
clpP	CO2_30percent	-0.865734330271896	0.8624632381404762	0.010097314647507225	0.05555555555555555	0.8624632381404762
clpP	CO2_4percent	-3.239293461820655	0.010310564376866031	0.010097314647507225	0.05555555555555555	0.010310564376866031
clpX	CO2_30percent	0.46120273410187046	0.8624632381404762	0.22994905679421349	0.42063492063492064	0.8624632381404762
clpX	CO2_4percent	-0.9364402215685494	0.1561979395060061	0.22994905679421349	0.42063492063492064	0.1561979395060061
cmpA	CO2_30percent	-3.7172427980747074	0.3178048046721386	0.7059529851215194	0.8412698412698413	0.3178048046721386
cmpA	CO2_4percent	-5.419170823902411	0.497647869636685	0.7059529851215194	0.8412698412698413	0.497647869636685
cmpB	CO2_30percent	-0.5933428079844288	0.8313727550868939	0.9180430114611047	1	0.8313727550868939
cmpB	CO2_4percent	-0.12206793104835414	0.9143550542857183	0.9180430114611047	1	0.9143550542857183
cmpR	CO2_30percent	0.13678564554429715	0.8624632381404762	0.9180430114611047	1	0.8624632381404762
cmpR	CO2_4percent	-0.13585096137353378	0.9525074466803449	0.9180430114611047	1	0.9525074466803449
cobA	CO2_30percent	0.26931625050205743	0.8927347877322642	0.51459819165810194	0.6904761904761905	0.8927347877322642
cobA	CO2_4percent	0.2719862683033152	0.9720968262217057	0.51459819165810194	0.6904761904761905	0.9720968262217057
cobN2	CO2_30percent	0.5075071584801232	0.7708972345456213	0.51459819165810194	0.6904761904761905	0.7708972345456213
cobN2	CO2_4percent	0.4726808757187728	0.9349326218034614	0.51459819165810194	0.6904761904761905	0.9349326218034614
cobN	CO2_30percent	-2.5690612917745193	0.34672092298393176	0.7059529851215194	0.8412698412698413	0.34672092298393176
cobN	CO2_4percent	-3.0983131601487166	0.1766276124104797	0.7059529851215194	0.8412698412698413	0.1766276124104797
cobU	CO2_30percent	-0.018898563538171643	0.8313727550868939	0.51459819165810194	0.6904761904761905	0.8313727550868939
cobU	CO2_4percent	-0.46752543900826066	0.746352504788104	0.51459819165810194	0.6904761904761905	0.746352504788104
cobW	CO2_30percent	-0.9973357057456426	0.8313727550868939	0.7059529851215194	0.8412698412698413	0.8313727550868939
cobW	CO2_4percent	-1.605782294421156	0.8914439249771854	0.7059529851215194	0.8412698412698413	0.8914439249771854
codA	CO2_30percent	0.27424910652392676	0.5602916101530038	0.043002747477351014	0.15079365079365079	0.5602916101530038
codA	CO2_4percent	-1.0323202261477564	0.32500952062572575	0.043002747477351014	0.15079365079365079	0.32500952062572575
comEc	CO2_30percent	-2.5042900296287103	0.2657783821366908	0.22994905679421349	0.42063492063492064	0.2657783821366908
comEc	CO2_4percent	-1.0550997042236854	0.873632922859333	0.22994905679421349	0.42063492063492064	0.873632922859333
cpcA	CO2_30percent	1.1971147762551293	0.00872410061899529	6.846034854385695e-4	0.007936507936507936	0.00872410061899529
cpcA	CO2_4percent	-3.233867415114909	0.009421249262526892	6.846034854385695e-4	0.007936507936507936	0.009421249262526892
cpcB	CO2_30percent	0.9233101873912924	0.009809899642329289	6.846034854385695e-4	0.007936507936507936	0.009809899642329289
cpcB	CO2_4percent	-3.769267928107555	0.009421249262526892	6.846034854385695e-4	0.007936507936507936	0.009421249262526892
